종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"009780","엠에스씨","6950","-60","-0.86","1307","5.32",,,"10750","0.65","130","1.87"
"123040","엠에스오토텍","2270","-60","-2.58",,,,,"3331","0.68","0","0.00"
"432980","엠에프씨","3485","-80","-2.24","103","33.83",,,"3722","0.94","0","0.00"
"007820","엠엑스로보틱스","5750","90","1.59",,,,,"2686","2.14","0","0.00"
"347890","엠엑스온","5700","-100","-1.72","105","54.29",,,"4551","1.25","60","1.05"
"413390","엠오티","8370","-550","-6.17","300","27.90",,,"5203","1.61","100","1.19"
"032790","엠젠솔루션","887","0","0.00",,,,,"658","1.35","0","0.00"
"033160","엠케이전자","25750","-1950","-7.04","63","408.73","1443","17.85","17572","1.47","120","0.47"
"033310","엠투엔","1633","-17","-1.03",,,,,"3477","0.47","0","0.00"
"259630","엠플러스","15410","-1170","-7.06","1735","8.88",,,"8620","1.79","200","1.30"
"105550","엣지파운드리","763","-38","-4.74","224","3.41",,,"1792","0.43","0","0.00"
"060850","영림원소프트랩","6190","10","0.16","795","7.79",,,"6752","0.92","120","1.94"
"014440","영보화학","4710","-50","-1.05","863","5.46",,,"9810","0.48","350","7.43"
"143540","영우디에스피","1361","36","2.72","127","10.72",,,"703","1.94","0","0.00"
"111770","영원무역","81800","400","0.49","11558","7.08","13934","5.87","96154","0.85","2100","2.57"
"009970","영원무역홀딩스","202500","-2500","-1.22","31684","6.39",,,"259821","0.78","6576","3.25"
"003520","영진약품","1551","-24","-1.52",,,,,"500","3.10","0","0.00"
"000670","영풍","64200","-800","-1.23",,,,,"195772","0.33","5","0.01"
"012280","영화금속","1005","-19","-1.86","245","4.10",,,"1647","0.61","35","3.48"
"265560","영화테크","9620","-260","-2.63","1822","5.28",,,"8856","1.09","130","1.35"
"012160","영흥","471","-7","-1.46",,,,,"1994","0.24","0","0.00"
"036000","예림당","3125","-90","-2.80","5479","0.57",,,"11107","0.28","0","0.00"
"250930","예선테크","451","-14","-3.01",,,,,"470","0.96","0","0.00"
"053280","예스24","3220","-90","-2.72",,,,,"6912","0.47","250","7.76"
"122640","예스티","25400","-150","-0.59",,,"1654","15.36","6379","3.98","0","0.00"
"476040","오가노이드사이언스","18380","-310","-1.66",,,,,"3745","4.91","0","0.00"
"045060","오공","2310","-60","-2.53","329","7.02",,,"7198","0.32","50","2.16"
"192410","오늘이엔엠","6730","-50","-0.74",,,,,"136","49.49","0","0.00"
"080520","오디텍","4145","-125","-2.93","86","48.20",,,"11389","0.36","100","2.41"
"007310","오뚜기","347500","-7500","-2.11","20279","17.14",,,"603102","0.58","9000","2.59"
"039830","오로라","17240","-150","-0.86","2279","7.56",,,"18082","0.95","600","3.48"
"322310","오로스테크놀로지","32150","-2300","-6.68",,,"1094","29.38","6873","4.68","0","0.00"
"046120","오르비텍","10270","-210","-2.00","29","354.14",,,"2282","4.50","0","0.00"
"475830","오름테라퓨틱","82400","1400","1.73",,,,,"6165","13.37","0","0.00"
"014940","오리엔탈정공","7060","-420","-5.61","420","16.81",,,"2752","2.57","0","0.00"
"002630","오리엔트바이오","467","-9","-1.89",,,,,"606","0.77","0","0.00"
"065500","오리엔트정공","1871","-39","-2.04","57","32.82",,,"1248","1.50","0","0.00"
"271560","오리온","139100","-500","-0.36","9682","14.37","12540","11.09","96352","1.44","3500","2.52"
"001800","오리온홀딩스","23750","-300","-1.25","2011","11.81","2655","8.94","40953","0.58","1100","4.63"
"010470","오리콤","5660","-100","-1.74","666","8.50",,,"11173","0.51","270","4.77"
"417860","오브젠","8920","-300","-3.25",,,,,"2290","3.90","0","0.00"
"352910","오비고","5820","-370","-5.98",,,,,"2676","2.17","0","0.00"
"053980","오상자이엘","3075","-30","-0.97","548","5.61",,,"5750","0.53","150","4.88"
"036220","오상헬스케어","9250","360","4.05","226","40.93",,,"20439","0.45","200","2.16"
"052420","오성첨단소재","1448","0","0.00","372","3.89",,,"3091","0.47","0","0.00"
"052300","오션인더블유","1741","0","0.00",,,,,"16246","0.11","0","0.00"
"039200","오스코텍","49550","1850","3.88","1368","36.22","1784","27.78","4739","10.46","0","0.00"
"226400","오스테오닉","5900","-100","-1.67","374","15.78",,,"3363","1.75","0","0.00"
"031510","오스템","1011","8","0.80","37","27.32",,,"2674","0.38","20","1.98"
"342870","오아","6520","-80","-1.21",,,"2057","3.17","8487","0.77","0","0.00"
"368970","오에스피","1925","0","0.00",,,,,"3469","0.55","0","0.00"
"138080","오이솔루션","48750","-3050","-5.89",,,"717","67.98","5774","8.44","0","0.00"
"080580","오킨스전자","24800","-2050","-7.64","424","58.49","1332","18.61","2506","9.90","0","0.00"
"067170","오텍","3920","-70","-1.75",,,,,"4600","0.85","0","0.00"
"353590","오토앤","2940","-110","-3.61",,,,,"1444","2.04","0","0.00"
"173130","오파스넷","7580","-50","-0.66","971","7.81",,,"4962","1.53","250","3.30"
"440320","오픈놀","4295","330","8.32",,,,,"3524","1.22","0","0.00"
"049480","오픈베이스","2890","-160","-5.25","266","10.86",,,"3142","0.92","25","0.87"
"394280","오픈엣지테크놀로지","18500","-1290","-6.52",,,"88","210.11","683","27.09","0","0.00"
"476060","온코닉테라퓨틱스","21750","1350","6.62","359","60.58",,,"1619","13.43","0","0.00"
"382150","온코크로스","6980","-320","-4.38",,,,,"1112","6.28","0","0.00"
"005320","온타이드","588","0","0.00",,,,,"1389","0.42","0","0.00"
"244460","올리패스","1651","0","0.00",,,,,"208","7.94","0","0.00"
"226950","올릭스","167500","-2900","-1.70",,,,,"6738","24.86","0","0.00"
"057540","옴니시스템","903","-9","-0.99",,,,,"1847","0.49","0","0.00"
"131030","옵투스제약","8210","-40","-0.48","731","11.23",,,"9824","0.84","0","0.00"
"082210","옵트론텍","1761","-71","-3.88",,,,,"1841","0.96","0","0.00"
"109080","옵티시스","14710","-1200","-7.54","936","15.72",,,"12530","1.17","250","1.70"
"380540","옵티코어","4225","0","0.00",,,,,"472","8.95","0","0.00"
"153710","옵티팜","5040","10","0.20",,,,,"1731","2.91","0","0.00"
"432430","와이랩","3180","5","0.16",,,,,"1674","1.90","0","0.00"
"338840","와이바이오로직스","20150","260","1.31",,,,,"1752","11.50","0","0.00"
"122990","와이솔","7440","80","1.09",,,,,"11034","0.67","500","6.72"
"232140","와이씨","20150","-1200","-5.62","239","84.31","406","49.60","4490","4.49","0","0.00"
"112290","와이씨켐","15010","-1170","-7.23","229","65.55",,,"2432","6.17","0","0.00"
"065530","와이어블","2045","-120","-5.54","95","21.53",,,"1631","1.25","50","2.44"
"067900","와이엔텍","7210","-260","-3.48","1681","4.29",,,"19155","0.38","100","1.39"
"007530","와이엠","2225","-60","-2.63","117","19.02",,,"2585","0.86","20","0.90"
"155650","와이엠씨","4710","-195","-3.98","75","62.80",,,"6461","0.73","75","1.59"
"273640","와이엠텍","11750","-910","-7.19","311","37.78",,,"5590","2.10","100","0.85"
"251370","와이엠티","16160","-2540","-13.58",,,,,"10941","1.48","0","0.00"
"209640","와이제이링크","8610","-330","-3.69",,,,,"2619","3.29","0","0.00"
"096250","와이즈넛","9500","-370","-3.75","134","70.90",,,"5170","1.84","85","0.89"
"273060","와이즈버즈","1250","6","0.48","37","33.78",,,"989","1.26","0","0.00"
"019210","와이지-원","14330","-670","-4.47","736","19.47",,,"11486","1.25","190","1.33"
"122870","와이지엔터테인먼트","48850","-600","-1.21","1990","24.55","3131","15.60","27689","1.76","300","0.61"
"011690","와이투솔루션","7840","-400","-4.85",,,,,"2706","2.90","0","0.00"
"079000","와토스코리아","6830","-180","-2.57",,,,,"11179","0.61","403","5.90"
"403490","우듬지팜","1049","-28","-2.60",,,,,"815","1.29","0","0.00"
"316140","우리금융지주","31800","-700","-2.15","4052","7.85","4444","7.16","49068","0.65","1360","4.28"
"032820","우리기술","20000","700","3.63","5","4000.00",,,"755","26.49","0","0.00"
"041190","우리기술투자","6310","-200","-3.07","1420","4.44",,,"9971","0.63","0","0.00"
"115440","우리넷","16860","-1560","-8.47","354","47.63","1134","14.87","9217","1.83","50","0.30"
"046970","우리로","9310","-590","-5.96",,,,,"903","10.31","0","0.00"
"082850","우리바이오","2070","5","0.24",,,,,"4337","0.48","20","0.97"
"215360","우리산업","9050","-30","-0.33","1536","5.89",,,"13224","0.68","200","2.21"
"072470","우리산업홀딩스","3910","80","2.09","582","6.72",,,"7488","0.52","60","1.53"
"073560","우리손에프앤지","1694","-30","-1.74","344","4.92",,,"4805","0.35","150","8.85"
"037400","우리엔터프라이즈","992","-11","-1.10",,,,,"5603","0.18","20","2.02"
"153490","우리이앤엘하루틴","842","19","2.31",,,,,"1750","0.48","20","2.38"
"101170","우림피티에스","16780","-450","-2.61","181","92.71",,,"6273","2.67","50","0.30"
"006980","우성","22550","-400","-1.74","5039","4.48",,,"82793","0.27","1300","5.76"
"011300","우성머티리얼스","2660","-205","-7.16",,,,,"2010","1.32","0","0.00"
"017370","우신시스템","5690","-150","-2.57","985","5.78","1244","4.58","10957","0.52","30","0.53"
"103840","우양","2950","-60","-1.99","137","21.53",,,"2836","1.04","0","0.00"
"101970","우양에이치씨","13000","-740","-5.39",,,,,"12468","1.04","0","0.00"
"046940","우원개발","5500","-50","-0.90","2654","2.07",,,"8672","0.63","120","2.18"
"215380","우정바이오","2850","95","3.45",,,,,"1402","2.03","0","0.00"
"065680","우주일렉트로","43300","-1100","-2.48","2684","16.13",,,"32705","1.32","350","0.81"
"105840","우진","24300","-850","-3.38","441","55.10","574","42.33","9841","2.47","300","1.23"
"018620","우진비앤지","746","0","0.00",,,,,"1066","0.70","0","0.00"
"010400","우진아이엔에스","3870","-115","-2.89","1127","3.43",,,"11981","0.32","150","3.88"
"457550","우진엔텍","25850","-1650","-6.00","572","45.19",,,"5483","4.71","150","0.58"
"049800","우진플라임","2520","-40","-1.56","114","22.11",,,"5492","0.46","50","1.98"
"016880","웅진","2550","-175","-6.42","1554","1.64",,,"2289","1.11","0","0.00"
"095720","웅진씽크빅","1154","0","0.00",,,,,"2325","0.50","85","7.37"
"396470","워트","9000","-350","-3.74","221","40.72",,,"4097","2.20","70","0.78"
"005820","원림","16210","50","0.31","1812","8.95",,,"61531","0.26","460","2.84"
"307280","원바이오젠","7600","-70","-0.91","933","8.15",,,"6072","1.25","140","1.84"
"032940","원익","9620","-770","-7.41","632","15.22",,,"15605","0.62","0","0.00"
"240810","원익IPS","125000","-16600","-11.72","1727","72.38","4197","29.78","19936","6.27","200","0.16"
"074600","원익QnC","37300","1250","3.47","856","43.57","2406","15.50","18524","2.01","130","0.35"
"104830","원익머트리얼즈","48900","-1500","-2.98","3863","12.66","5396","9.06","41679","1.17","500","1.02"
"014190","원익큐브","1593","-62","-3.75","79","20.16",,,"3111","0.51","0","0.00"
"217820","원익피앤이","3475","-220","-5.95","45","77.22",,,"2304","1.51","0","0.00"
"030530","원익홀딩스","31450","-2250","-6.68","359","87.60",,,"13088","2.40","0","0.00"
"012620","원일특강","8500","-250","-2.86","1866","4.56",,,"37896","0.22","270","3.18"
"136150","원일티엔아이","15950","-940","-5.57",,,,,"5853","2.73","0","0.00"
"382840","원준","8950","-200","-2.19",,,,,"6969","1.28","0","0.00"
"336570","원텍","8300","-560","-6.32","393","21.12","573","14.49","1749","4.75","50","0.60"
"376980","원티드랩","3775","0","0.00","143","26.40",,,"4291","0.88","0","0.00"
"008370","원풍","5160","-120","-2.27","646","7.99",,,"8872","0.58","450","8.72"
"008290","원풍물산","696","-140","-16.75",,,,,"716","0.97","0","0.00"
"101160","월덱스","31000","-1050","-3.28","2482","12.49",,,"20992","1.48","100","0.32"
"336060","웨이버스","914","-49","-5.09","57","16.04",,,"890","1.03","0","0.00"
"095270","웨이브일렉트로","7800","-470","-5.68","116","67.24",,,"4249","1.84","0","0.00"
"289930","웨이비스","17960","-700","-3.75","143","125.59",,,"4091","4.39","0","0.00"
"065950","웰크론","1345","70","5.49",,,,,"1488","0.90","20","1.49"
"076080","웰크론한텍","966","-57","-5.57",,,,,"619","1.56","0","0.00"
"043590","웰킵스하이텍","795","0","0.00",,,,,"1305","0.61","0","0.00"
"196700","웹스","1721","-99","-5.44","286","6.02",,,"2809","0.61","0","0.00"
"069080","웹젠","11420","80","0.71","824","13.86","1313","8.70","23519","0.49","700","6.13"
"053580","웹케시","8240","-200","-2.37","984","8.37","1127","7.31","8851","0.93","200","2.43"
"479960","위너스일렉","11580","-180","-1.53","704","16.45",,,"5948","1.95","500","4.32"
"044340","위닉스","4880","-10","-0.20",,,,,"9240","0.53","100","2.05"
"330350","위더스제약","8060","-110","-1.35","376","21.44",,,"7425","1.09","0","0.00"
"348350","위드텍","10950","-710","-6.09","659","16.62",,,"12943","0.85","200","1.83"
"112040","위메이드","21250","-550","-2.52",,,,,"12033","1.77","295","1.39"
"101730","위메이드맥스","4850","-150","-3.00",,,,,"5563","0.87","0","0.00"
"123420","위메이드플레이","7330","90","1.24","1812","4.05",,,"25565","0.29","0","0.00"
"065370","위세아이텍","4820","-180","-3.60","211","22.84",,,"4468","1.08","150","3.11"
"038620","위즈코프","1972","-113","-5.42","305","6.47",,,"6355","0.31","0","0.00"
"299900","위지윅스튜디오","360","-8","-2.17",,,,,"749","0.48","0","0.00"
"036090","위지트","710","0","0.00","66","10.76",,,"1227","0.58","0","0.00"
"459100","위츠","6780","-280","-3.97","152","44.61",,,"3373","2.01","300","4.42"
"136540","윈스테크넷","12380","-240","-1.90","1694","7.31",,,"17202","0.72","800","6.46"
"097800","윈팩","477","0","0.00",,,,,"461","1.03","0","0.00"
"192390","윈하이텍","1800","-14","-0.77",,,,,"6571","0.27","0","0.00"
"008600","윌비스","2620","0","0.00",,,,,"7650","0.34","0","0.00"
"335870","윙스풋","1831","-66","-3.48",,,,,"1882","0.97","0","0.00"
"033270","유나이티드제약","19420","-180","-0.92","2614","7.43","2849","6.82","28664","0.68","610","3.14"
"014830","유니드","80400","-1900","-2.31","9830","8.18","13013","6.18","162961","0.49","2000","2.49"
"446070","유니드비티플러스","2785","-115","-3.97",,,,,"18087","0.15","0","0.00"
"036200","유니셈","11800","-750","-5.98","305","38.69","984","11.99","8275","1.43","80","0.68"
"018000","유니슨","1116","-34","-2.96",,,,,"431","2.59","0","0.00"
"000910","유니온","4260","-120","-2.74","1496","2.85",,,"6907","0.62","125","2.93"
"047400","유니온머티리얼","1811","-84","-4.43","59","30.69",,,"467","3.88","0","0.00"
"203450","유니온바이오메트릭스","3065","5","0.16","167","18.35",,,"3466","0.88","90","2.94"
"011330","유니켐","556","-23","-3.97",,,,,"1441","0.39","0","0.00"
"077500","유니퀘스트","7300","-300","-3.95","955","7.64",,,"11427","0.64","200","2.74"
"011320","유니크","4220","-130","-2.99","559","7.55",,,"7054","0.60","60","1.42"
"086390","유니테스트","18660","400","2.19",,,"1580","11.81","4773","3.91","0","0.00"
"241690","유니테크노","3765","-65","-1.70",,,,,"5612","0.67","17","0.45"
"142210","유니트론텍","7610","10","0.13","640","11.89",,,"6717","1.13","165","2.17"
"389680","유디엠텍","3565","820","29.87",,,,,"1265","2.82","0","0.00"
"088340","유라클","11360","-350","-2.99",,,,,"4922","2.31","0","0.00"
"048430","유라테크","7430","-380","-4.87","964","7.71",,,"13417","0.55","200","2.69"
"206650","유바이오로직스","12050","140","1.18","1127","10.69",,,"4782","2.52","0","0.00"
"089850","유비벨록스","4975","-195","-3.77",,,,,"9085","0.55","0","0.00"
"084440","유비온","1073","-69","-6.04","68","15.78",,,"385","2.79","0","0.00"
"264450","유비쿼스","15060","-410","-2.65","1627","9.26","2246","6.71","13350","1.13","470","3.12"
"078070","유비쿼스홀딩스","14510","-320","-2.16","1234","11.76",,,"16069","0.90","240","1.65"
"002920","유성기업","1796","-26","-1.43",,,,,"10023","0.18","0","0.00"
"024800","유성티엔에스","4815","-150","-3.02","1687","2.85",,,"15883","0.30","0","0.00"
"000700","유수홀딩스","5940","60","1.02","643","9.24",,,"12843","0.46","350","5.89"
"054930","유신","23450","-600","-2.49","3507","6.69",,,"51711","0.45","900","3.84"
"069330","유아이디","1054","2","0.19","97","10.87",,,"1475","0.71","0","0.00"
"049520","유아이엘","3865","-30","-0.77","715","5.41",,,"6445","0.60","400","10.35"
"473050","유안타제15호스팩","2065","0","0.00",,,,,,,"0","0.00"
"474490","유안타제16호스팩","2040","-10","-0.49",,,,,,,"0","0.00"
"493790","유안타제17호스팩","2010","0","0.00",,,,,,,"0","0.00"
"003470","유안타증권","6550","-290","-4.24","443","14.79",,,"9275","0.71","220","3.36"
"003475","유안타증권우","4550","-230","-4.81",,,,,,,"270","5.93"
"263770","유에스티","1964","-34","-1.70","104","18.88",,,"3521","0.56","60","3.05"
"072130","유엔젤","4835","-235","-4.64","353","13.70",,,"5122","0.94","100","2.07"
"000220","유유제약","4010","-60","-1.47","492","8.15",,,"7069","0.57","115","2.87"
"000225","유유제약1우","4380","-50","-1.13",,,,,,,"125","2.85"
"000227","유유제약2우B","10750","-30","-0.28",,,,,,,"125","1.16"
"388720","유일로보틱스","98700","-2300","-2.28",,,,,"7669","12.87","0","0.00"
"340930","유일에너테크","806","0","0.00",,,,,"730","1.10","0","0.00"
"023410","유진기업","3700","-45","-1.20",,,,,"12870","0.29","180","4.86"
"056080","유진로봇","27400","150","0.55",,,,,"766","35.77","0","0.00"
"468760","유진스팩10호","2090","0","0.00",,,,,,,"0","0.00"
"488060","유진스팩11호","2055","-5","-0.24",,,,,,,"0","0.00"
